transaction_id,account_id,transaction_date,transaction_type,amount_eur,fee_eur,channel,is_international,is_flagged
T0019696,A000106,2025-12-04,Card Payment,187.15,1.61,Mobile App,FALSE,FALSE
T0019697,A001447,2025-08-19,Card Payment,253.49,2.21,Online Banking,FALSE,FALSE
T0019698,A001045,2025-11-15,Loan Payment,519.03,2.66,Online Banking,FALSE,FALSE
T0019699,A001928,2025-07-09,ATM Withdrawal,119.15,2.11,Mobile App,FALSE,TRUE
T0019700,A001546,2025-01-10,Card Payment,15.43,1.75,Online Banking,FALSE,FALSE
T0019701,A001428,2025-12-29,Bank Transfer,1677.27,4.95,Mobile App,FALSE,FALSE
T0019702,A000567,2025-07-01,Direct Debit,77.77,2.37,Card,FALSE,FALSE
T0019703,A000282,2025-05-17,Bank Transfer,2393.14,6.84,Card,FALSE,FALSE
T0019704,A000729,2025-07-23,Bank Transfer,4132.68,11.79,Card,FALSE,FALSE
T0019705,A000080,2025-04-09,Card Payment,104.33,0.75,Card,FALSE,FALSE
T0019706,A002045,2025-12-21,Bank Transfer,5287.53,14.29,Online Banking,FALSE,FALSE
T0019707,A001388,2025-03-15,ATM Withdrawal,65.89,1.06,Online Banking,FALSE,FALSE
T0019708,A001645,2025-01-25,Card Payment,618.6,1.21,ATM,FALSE,TRUE
T0019709,A002091,2025-11-05,Bank Transfer,2237.0,7.42,Online Banking,FALSE,FALSE
T0019710,A001908,2025-08-28,Card Payment,1335.81,2.77,Mobile App,FALSE,FALSE
T0019711,A002338,2025-02-21,Loan Payment,1727.09,4.73,Mobile App,FALSE,FALSE
T0019712,A000624,2025-10-24,Card Payment,58.54,2.46,Mobile App,FALSE,FALSE
T0019713,A001631,2025-12-26,ATM Withdrawal,336.91,1.26,Card,FALSE,FALSE
T0019714,A000723,2025-09-25,ATM Withdrawal,28.29,1.41,Online Banking,FALSE,FALSE
T0019715,A001641,2025-12-22,Bank Transfer,6662.09,17.29,Online Banking,FALSE,FALSE
T0019716,A001595,2025-05-03,Bank Transfer,18343.63,47.03,Online Banking,FALSE,FALSE
T0019717,A001709,2025-02-13,Card Payment,33.93,0.38,Mobile App,FALSE,FALSE
T0019718,A000746,2025-08-29,Direct Debit,44.41,2.48,Card,FALSE,FALSE
T0019719,A001275,2025-04-13,Card Payment,250.81,1.32,Online Banking,FALSE,FALSE
T0019720,A001928,2025-01-16,Bank Transfer,878.32,2.7,Online Banking,FALSE,FALSE
T0019721,A000021,2025-03-01,Card Payment,154.26,0.89,Online Banking,FALSE,FALSE
T0019722,A001594,2025-04-11,Card Payment,199.01,2.49,Online Banking,FALSE,FALSE
T0019723,A001948,2025-11-29,Card Payment,116.36,0.42,Online Banking,FALSE,FALSE
T0019724,A000883,2025-05-09,Bank Transfer,605.94,3.57,Mobile App,FALSE,FALSE
T0019725,A001983,2025-11-25,Salary Payment,27362.8,43.04,Online Banking,FALSE,FALSE
T0019726,A001224,2025-01-15,Bank Transfer,1699.12,5.36,Mobile App,FALSE,FALSE
T0019727,A001648,2025-12-21,Loan Payment,1393.91,2.26,Mobile App,FALSE,FALSE
T0019728,A001545,2025-03-03,Salary Payment,2344.67,3.8,Mobile App,FALSE,FALSE
T0019729,A000131,2025-04-22,Salary Payment,2773.06,5.92,Mobile App,FALSE,FALSE
T0019730,A001015,2025-12-11,Bank Transfer,1216.08,4.29,Mobile App,FALSE,FALSE
T0019731,A002191,2025-06-16,Card Payment,100.12,2.15,Online Banking,FALSE,FALSE
T0019732,A000839,2025-08-23,Bank Transfer,688.15,2.47,Online Banking,FALSE,FALSE
T0019733,A002232,2025-11-24,ATM Withdrawal,110.49,1.9,Mobile App,FALSE,FALSE
T0019734,A001004,2025-02-03,Card Payment,187.65,1.31,Mobile App,FALSE,FALSE
T0019735,A000009,2025-06-18,Card Payment,168.61,2.65,Online Banking,FALSE,FALSE
T0019736,A000735,2025-09-23,Bank Transfer,5271.4,15.55,Mobile App,FALSE,FALSE
T0019737,A001343,2025-04-27,Card Payment,42.21,2.18,Mobile App,FALSE,FALSE
T0019738,A001006,2025-02-03,Direct Debit,1.35,1.98,Mobile App,FALSE,FALSE
T0019739,A000602,2025-10-21,Investment Transfer,13115.86,66.65,ATM,TRUE,FALSE
T0019740,A001869,2025-05-15,Bank Transfer,1118.28,3.07,Mobile App,FALSE,TRUE
T0019741,A000144,2025-09-22,Direct Debit,94.26,0.72,Mobile App,FALSE,FALSE
T0019742,A000179,2025-08-08,Direct Debit,219.0,0.5,Mobile App,FALSE,FALSE
T0019743,A000949,2025-03-06,Salary Payment,36554.63,56.27,Online Banking,FALSE,FALSE
T0019744,A000735,2025-05-21,Card Payment,2.65,0.77,Card,FALSE,FALSE
T0019745,A002253,2025-09-06,Bank Transfer,1478.45,4.66,Online Banking,FALSE,FALSE
T0019746,A001551,2025-07-18,Bank Transfer,2096.6,7.53,Mobile App,FALSE,FALSE
T0019747,A000459,2025-10-11,Direct Debit,162.12,1.85,Mobile App,FALSE,FALSE
T0019748,A000881,2025-02-25,ATM Withdrawal,1587.13,5.38,ATM,FALSE,FALSE
T0019749,A002173,2025-02-04,Card Payment,31.65,1.36,Mobile App,FALSE,FALSE
T0019750,A001951,2025-12-30,Direct Debit,66.55,2.33,Mobile App,FALSE,FALSE
T0019751,A002355,2025-11-12,ATM Withdrawal,52.35,2.61,Card,FALSE,FALSE
T0019752,A000504,2025-11-12,ATM Withdrawal,290.25,3.11,Online Banking,FALSE,TRUE
T0019753,A002240,2025-04-12,Direct Debit,1043.95,2.51,Card,FALSE,FALSE
T0019754,A001596,2025-08-14,Loan Payment,469.14,2.64,Online Banking,FALSE,FALSE
T0019755,A002155,2025-09-04,Direct Debit,224.85,1.11,Mobile App,FALSE,FALSE
T0019756,A000187,2025-01-10,Bank Transfer,5403.25,14.62,Online Banking,FALSE,FALSE
T0019757,A001475,2025-02-08,Bank Transfer,1969.06,5.77,Mobile App,FALSE,FALSE
T0019758,A001155,2025-03-08,ATM Withdrawal,35.23,2.3,Online Banking,FALSE,FALSE
T0019759,A001384,2025-09-15,Direct Debit,18.37,0.88,Mobile App,FALSE,FALSE
T0019760,A002148,2025-05-25,Card Payment,111.75,1.31,Online Banking,FALSE,FALSE
T0019761,A000536,2025-03-19,Bank Transfer,586.35,3.65,Mobile App,FALSE,FALSE
T0019762,A000333,2025-11-23,Card Payment,173.49,2.07,Mobile App,FALSE,FALSE
T0019763,A002025,2025-07-07,ATM Withdrawal,1519.97,9.27,Online Banking,TRUE,FALSE
T0019764,A000964,2025-04-06,Investment Transfer,5295.75,14.3,Online Banking,FALSE,FALSE
T0019765,A000812,2025-02-25,Direct Debit,524.76,1.45,Online Banking,FALSE,TRUE
T0019766,A001932,2025-10-25,Loan Payment,903.11,2.03,Mobile App,FALSE,FALSE
T0019767,A001467,2025-08-25,Card Payment,15.73,1.41,Online Banking,FALSE,FALSE
T0019768,A000360,2025-03-21,Bank Transfer,939.39,4.45,Mobile App,FALSE,FALSE
T0019769,A000355,2025-07-09,Card Payment,351.97,1.06,Mobile App,FALSE,FALSE
T0019770,A001537,2025-08-09,Card Payment,34.52,2.23,Online Banking,FALSE,FALSE
T0019771,A002089,2025-08-05,Card Payment,11.8,0.81,Mobile App,FALSE,FALSE
T0019772,A001614,2025-04-09,Direct Debit,94.21,2.09,Mobile App,FALSE,TRUE
T0019773,A000117,2025-01-21,Card Payment,904.05,2.18,ATM,FALSE,FALSE
T0019774,A001795,2025-05-22,Bank Transfer,1892.35,10.25,Mobile App,TRUE,FALSE
T0019775,A001404,2025-04-01,Investment Transfer,170.43,2.78,Branch,FALSE,FALSE
T0019776,A002047,2025-01-05,Card Payment,258.76,2.38,Mobile App,FALSE,FALSE
T0019777,A001016,2025-11-07,Card Payment,32.43,0.38,Card,FALSE,FALSE
T0019778,A001260,2025-08-26,Card Payment,290.28,1.53,Mobile App,FALSE,FALSE
T0019779,A000883,2025-10-29,ATM Withdrawal,290.71,0.78,Card,FALSE,FALSE
T0019780,A001419,2025-09-29,Card Payment,487.55,2.25,Card,FALSE,FALSE
T0019781,A001447,2025-11-09,Card Payment,72.61,1.26,Mobile App,FALSE,FALSE
T0019782,A002318,2025-06-13,Salary Payment,5362.47,9.89,Card,FALSE,FALSE
T0019783,A000955,2025-05-03,Loan Payment,8176.15,13.59,Online Banking,FALSE,FALSE
T0019784,A001665,2025-03-24,Card Payment,123.23,1.6,Mobile App,FALSE,FALSE
T0019785,A000370,2025-08-25,Card Payment,575.24,3.15,Online Banking,FALSE,FALSE
T0019786,A000330,2025-08-30,ATM Withdrawal,288.88,2.29,Mobile App,TRUE,FALSE
T0019787,A001997,2025-06-26,Bank Transfer,2919.51,8.93,Branch,FALSE,FALSE
T0019788,A000406,2025-09-09,Card Payment,17.76,1.5,Card,FALSE,FALSE
T0019789,A002138,2025-12-02,Salary Payment,2144.62,4.65,Card,FALSE,FALSE
T0019790,A001115,2025-08-29,Bank Transfer,480.44,3.31,Mobile App,FALSE,FALSE
T0019791,A001021,2025-03-18,Bank Transfer,23163.13,58.09,Mobile App,FALSE,FALSE
T0019792,A000870,2025-06-15,Bank Transfer,900.04,2.61,Card,FALSE,FALSE
T0019793,A002056,2025-12-16,Bank Transfer,2422.44,8.04,Online Banking,FALSE,FALSE
T0019794,A000621,2025-01-10,Bank Transfer,1709.12,4.43,Mobile App,FALSE,FALSE
T0019795,A000256,2025-07-11,ATM Withdrawal,233.72,1.4,Online Banking,TRUE,TRUE
T0019796,A001307,2025-01-14,ATM Withdrawal,35.58,2.28,Online Banking,FALSE,FALSE
T0019797,A002142,2025-11-10,Bank Transfer,713.14,1.85,Online Banking,FALSE,FALSE
T0019798,A000230,2025-10-28,Loan Payment,3463.64,7.47,Mobile App,FALSE,FALSE
T0019799,A001461,2025-10-18,Card Payment,43.43,2.25,Mobile App,FALSE,FALSE
T0019800,A002263,2025-05-31,Bank Transfer,773.61,2.69,Mobile App,FALSE,TRUE
T0019801,A002108,2025-09-21,Card Payment,132.79,1.77,Online Banking,FALSE,TRUE
T0019802,A000777,2025-03-30,Bank Transfer,6553.23,34.71,Online Banking,TRUE,FALSE
T0019803,A000394,2025-04-24,Bank Transfer,4031.62,10.61,Mobile App,FALSE,FALSE
T0019804,A000800,2025-05-24,ATM Withdrawal,345.35,1.27,ATM,FALSE,FALSE
T0019805,A001835,2025-09-03,Card Payment,405.39,1.43,Card,FALSE,TRUE
T0019806,A000780,2025-09-06,Direct Debit,1766.78,8.9,Mobile App,TRUE,FALSE
T0019807,A002065,2025-05-13,ATM Withdrawal,229.16,1.7,Branch,FALSE,FALSE
T0019808,A001204,2025-04-12,Salary Payment,36784.06,56.54,Card,FALSE,FALSE
T0019809,A001077,2025-12-28,Card Payment,3.92,0.32,Branch,FALSE,FALSE
T0019810,A000327,2025-01-19,Card Payment,96.47,2.26,Card,FALSE,FALSE
T0019811,A000464,2025-10-17,Direct Debit,145.55,0.94,Mobile App,FALSE,TRUE
T0019812,A000550,2025-10-24,Card Payment,181.19,1.33,Card,FALSE,FALSE
T0019813,A000841,2025-11-11,Bank Transfer,6523.82,17.05,Mobile App,FALSE,FALSE
T0019814,A001785,2025-10-20,Loan Payment,2422.39,4.89,Mobile App,FALSE,FALSE
T0019815,A000784,2025-09-14,Card Payment,29.55,1.62,Mobile App,FALSE,TRUE
T0019816,A001840,2025-09-21,ATM Withdrawal,22.29,2.05,Mobile App,FALSE,FALSE
T0019817,A000066,2025-04-01,Bank Transfer,10697.01,28.55,Mobile App,FALSE,FALSE
T0019818,A002189,2025-11-22,Salary Payment,5289.46,9.77,Card,FALSE,TRUE
T0019819,A001112,2025-08-25,Card Payment,88.52,0.63,Mobile App,FALSE,FALSE
T0019820,A001557,2025-04-03,Bank Transfer,166.69,1.65,Online Banking,FALSE,FALSE
T0019821,A000768,2025-04-02,ATM Withdrawal,450.4,2.24,Branch,FALSE,FALSE
T0019822,A002347,2025-03-15,Card Payment,45.38,1.06,Mobile App,FALSE,FALSE
T0019823,A001958,2025-02-11,Salary Payment,3268.24,5.04,Mobile App,FALSE,FALSE
T0019824,A002088,2025-11-03,Direct Debit,473.42,1.75,Mobile App,FALSE,FALSE
T0019825,A000747,2025-12-28,Bank Transfer,4181.3,11.24,Card,FALSE,FALSE
T0019826,A002114,2025-07-11,Card Payment,12.5,0.65,Card,FALSE,FALSE
T0019827,A002092,2025-08-29,ATM Withdrawal,198.65,2.58,Mobile App,TRUE,TRUE
T0019828,A000402,2025-03-04,Direct Debit,1385.8,2.57,ATM,FALSE,FALSE
T0019829,A001879,2025-11-25,Loan Payment,1200.66,6.95,Online Banking,TRUE,FALSE
T0019830,A001018,2025-05-02,Bank Transfer,339.22,1.65,Online Banking,FALSE,FALSE
T0019831,A000563,2025-07-15,ATM Withdrawal,62.36,1.75,Online Banking,TRUE,FALSE
T0019832,A000641,2025-11-26,Card Payment,15.55,0.4,Mobile App,FALSE,FALSE
T0019833,A001055,2025-12-19,Card Payment,130.42,0.45,Mobile App,FALSE,FALSE
T0019834,A002068,2025-08-25,Card Payment,99.45,1.64,ATM,FALSE,FALSE
T0019835,A001148,2025-09-05,ATM Withdrawal,186.5,1.36,Mobile App,FALSE,FALSE
T0019836,A000455,2025-09-03,Salary Payment,11432.79,18.58,Mobile App,FALSE,FALSE
T0019837,A001865,2025-10-11,Bank Transfer,162.25,1.06,Mobile App,FALSE,FALSE
T0019838,A001717,2025-05-13,Bank Transfer,417.13,2.31,Branch,FALSE,FALSE
T0019839,A001954,2025-02-16,Direct Debit,5.04,2.04,Online Banking,FALSE,FALSE
T0019840,A000049,2025-06-30,Bank Transfer,1025.98,3.66,Online Banking,FALSE,FALSE
T0019841,A001092,2025-12-01,Card Payment,18.57,1.32,Online Banking,FALSE,FALSE
T0019842,A000662,2025-03-28,Card Payment,22.58,1.41,Mobile App,FALSE,FALSE
T0019843,A002211,2025-09-15,Bank Transfer,1803.57,4.56,Card,FALSE,FALSE
T0019844,A001691,2025-05-31,Card Payment,92.68,1.61,Card,FALSE,FALSE
T0019845,A000563,2025-05-03,Card Payment,4.0,1.28,Online Banking,TRUE,FALSE
T0019846,A001137,2025-05-07,ATM Withdrawal,481.52,2.62,ATM,FALSE,FALSE
T0019847,A000172,2025-03-15,Salary Payment,8883.78,15.2,Online Banking,FALSE,FALSE
T0019848,A001845,2025-01-02,Bank Transfer,3777.66,11.05,Card,FALSE,FALSE
T0019849,A002069,2025-05-15,Investment Transfer,2140.22,6.27,Card,FALSE,FALSE
T0019850,A002220,2025-03-22,Card Payment,117.61,0.94,Online Banking,FALSE,FALSE
T0019851,A001917,2025-09-11,Loan Payment,3008.54,4.96,Mobile App,FALSE,FALSE
T0019852,A000336,2025-02-27,Card Payment,24.33,2.27,Mobile App,TRUE,FALSE
T0019853,A000241,2025-12-31,Salary Payment,6780.1,12.56,ATM,FALSE,FALSE
T0019854,A000517,2025-09-17,Bank Transfer,1940.14,6.26,Mobile App,FALSE,FALSE
T0019855,A000255,2025-11-30,Card Payment,71.27,1.86,Mobile App,FALSE,FALSE
T0019856,A000860,2025-12-23,Card Payment,414.92,1.55,Online Banking,FALSE,FALSE
T0019857,A001150,2025-04-10,Card Payment,95.47,0.5,Mobile App,TRUE,FALSE
T0019858,A000314,2025-10-02,Bank Transfer,1881.43,5.89,Mobile App,FALSE,FALSE
T0019859,A001795,2025-03-13,Card Payment,27.73,1.93,Mobile App,FALSE,FALSE
T0019860,A000087,2025-09-18,Direct Debit,12.96,0.86,Online Banking,FALSE,FALSE
T0019861,A001188,2025-03-16,Card Payment,22.1,2.46,Card,TRUE,FALSE
T0019862,A001307,2025-10-04,Bank Transfer,3515.53,10.57,Mobile App,FALSE,FALSE
T0019863,A001005,2025-07-06,Card Payment,61.95,2.55,Online Banking,FALSE,FALSE
T0019864,A002093,2025-08-13,Card Payment,211.21,0.62,Mobile App,FALSE,FALSE
T0019865,A002231,2025-07-04,Bank Transfer,7594.85,19.79,Mobile App,FALSE,FALSE
T0019866,A000317,2025-09-30,Direct Debit,1353.86,6.42,Online Banking,TRUE,TRUE
T0019867,A001523,2025-10-29,Direct Debit,145.77,1.94,Online Banking,FALSE,FALSE
T0019868,A002159,2025-09-29,Card Payment,35.4,0.08,Online Banking,FALSE,FALSE
T0019869,A000043,2025-02-22,Direct Debit,1442.87,3.11,Mobile App,FALSE,FALSE
T0019870,A001629,2025-01-01,Salary Payment,1731.0,5.03,Online Banking,FALSE,FALSE
T0019871,A001691,2025-07-26,Direct Debit,123.51,0.78,Online Banking,FALSE,FALSE
T0019872,A001197,2025-01-07,Card Payment,41.04,0.23,Card,FALSE,FALSE
T0019873,A000051,2025-03-01,Bank Transfer,163.2,1.8,Online Banking,FALSE,FALSE
T0019874,A001497,2025-11-15,Card Payment,34.41,2.34,Mobile App,FALSE,FALSE
T0019875,A000463,2025-12-26,Salary Payment,3103.3,4.98,Mobile App,FALSE,FALSE
T0019876,A000763,2025-06-10,Investment Transfer,2208.61,6.6,Online Banking,FALSE,FALSE
T0019877,A001884,2025-06-14,Direct Debit,357.39,2.18,Online Banking,FALSE,FALSE
T0019878,A001422,2025-12-01,Investment Transfer,12753.74,33.11,Mobile App,FALSE,FALSE
T0019879,A000607,2025-07-26,Card Payment,522.57,1.26,Mobile App,FALSE,FALSE
T0019880,A001658,2025-09-08,Bank Transfer,2284.65,7.71,Mobile App,FALSE,FALSE
T0019881,A002040,2025-03-29,Direct Debit,7.94,1.88,Card,TRUE,FALSE
T0019882,A001676,2025-04-29,Investment Transfer,6331.63,15.9,Mobile App,FALSE,FALSE
T0019883,A002332,2025-10-10,Bank Transfer,231.35,2.91,Mobile App,TRUE,FALSE
T0019884,A001159,2025-08-27,Direct Debit,290.58,1.42,ATM,FALSE,FALSE
T0019885,A000729,2025-12-26,Direct Debit,600.12,2.32,Mobile App,FALSE,FALSE
T0019886,A001022,2025-12-18,Bank Transfer,21253.49,54.56,Online Banking,FALSE,FALSE
T0019887,A001539,2025-03-13,Card Payment,69.72,0.63,Mobile App,FALSE,FALSE
T0019888,A002024,2025-12-10,Card Payment,14.73,1.38,Mobile App,FALSE,FALSE
T0019889,A000869,2025-03-03,Card Payment,12.73,2.16,ATM,FALSE,FALSE
T0019890,A001815,2025-08-06,Card Payment,212.5,2.11,Mobile App,TRUE,TRUE
T0019891,A001941,2025-10-28,Card Payment,96.88,2.59,Online Banking,FALSE,FALSE
T0019892,A001762,2025-05-10,Card Payment,75.72,2.24,Mobile App,TRUE,TRUE
T0019893,A001925,2025-09-13,Investment Transfer,68417.19,343.32,Online Banking,TRUE,FALSE
T0019894,A002213,2025-07-07,Card Payment,457.55,0.8,Card,FALSE,FALSE
T0019895,A000769,2025-11-12,Card Payment,158.61,2.34,ATM,FALSE,FALSE
T0019896,A000232,2025-05-29,Card Payment,11.29,1.27,ATM,FALSE,FALSE
T0019897,A000398,2025-03-13,Salary Payment,27235.12,41.85,Mobile App,FALSE,FALSE
T0019898,A001681,2025-04-08,Loan Payment,2251.45,3.39,Online Banking,FALSE,FALSE
T0019899,A001672,2025-06-03,Card Payment,210.37,1.49,Online Banking,FALSE,FALSE
T0019900,A001028,2025-07-28,ATM Withdrawal,36.63,1.65,Online Banking,FALSE,FALSE
T0019901,A002298,2025-07-04,Card Payment,106.86,2.66,Card,FALSE,FALSE
T0019902,A001243,2025-12-20,Direct Debit,122.17,2.61,Card,FALSE,FALSE
T0019903,A000653,2025-08-21,Salary Payment,10715.92,43.49,Online Banking,TRUE,FALSE
T0019904,A000753,2025-06-04,Bank Transfer,307.01,1.92,Mobile App,FALSE,FALSE
T0019905,A002298,2025-11-26,Bank Transfer,363.99,2.94,Online Banking,FALSE,FALSE
T0019906,A001462,2025-07-11,Card Payment,192.56,0.8,Online Banking,FALSE,FALSE
T0019907,A001619,2025-04-12,Direct Debit,627.92,1.62,Online Banking,FALSE,FALSE
T0019908,A001274,2025-11-18,Card Payment,222.11,2.74,Online Banking,FALSE,FALSE
T0019909,A002312,2025-12-18,ATM Withdrawal,118.07,2.78,Online Banking,FALSE,FALSE
T0019910,A000324,2025-03-06,Card Payment,89.12,0.47,Branch,TRUE,FALSE
T0019911,A001643,2025-12-25,ATM Withdrawal,154.48,0.53,Online Banking,FALSE,FALSE
T0019912,A001099,2025-04-02,Loan Payment,706.42,1.84,Mobile App,FALSE,FALSE
T0019913,A001034,2025-10-30,ATM Withdrawal,306.48,1.09,Online Banking,FALSE,FALSE
T0019914,A001646,2025-11-05,Bank Transfer,2096.42,7.53,Mobile App,FALSE,FALSE
T0019915,A002204,2025-11-25,ATM Withdrawal,55.71,2.61,Online Banking,FALSE,FALSE
T0019916,A000024,2025-06-29,Card Payment,486.93,3.19,Online Banking,FALSE,FALSE
T0019917,A000020,2025-12-08,ATM Withdrawal,57.47,1.67,Online Banking,FALSE,FALSE
T0019918,A001857,2025-11-27,Card Payment,1.23,0.06,Mobile App,FALSE,FALSE
T0019919,A000040,2025-12-02,Salary Payment,36763.12,55.57,Card,FALSE,FALSE
T0019920,A001695,2025-10-03,ATM Withdrawal,468.85,1.25,Online Banking,FALSE,FALSE
T0019921,A002288,2025-05-06,ATM Withdrawal,43.54,0.44,Mobile App,FALSE,FALSE
T0019922,A000440,2025-12-19,Salary Payment,17869.49,28.88,Mobile App,FALSE,FALSE
T0019923,A002166,2025-02-28,Loan Payment,858.35,2.81,Card,FALSE,FALSE
T0019924,A002196,2025-11-07,Bank Transfer,1423.6,3.7,Mobile App,FALSE,FALSE
T0019925,A001688,2025-12-09,Bank Transfer,2277.44,5.92,Online Banking,FALSE,FALSE
T0019926,A001985,2025-02-25,Salary Payment,1600.28,4.5,Mobile App,FALSE,FALSE
T0019927,A001203,2025-06-29,Bank Transfer,8234.39,20.75,Mobile App,FALSE,TRUE
T0019928,A001096,2025-02-27,Bank Transfer,9150.42,24.87,Card,FALSE,FALSE
T0019929,A000038,2025-04-01,Bank Transfer,17299.35,43.93,Branch,FALSE,FALSE
T0019930,A001033,2025-09-30,Bank Transfer,2634.08,8.88,Mobile App,FALSE,FALSE
T0019931,A002094,2025-09-06,Direct Debit,146.1,0.67,Mobile App,FALSE,FALSE
T0019932,A001287,2025-04-13,Investment Transfer,3114.88,9.13,Online Banking,FALSE,FALSE
T0019933,A001026,2025-03-29,Bank Transfer,1741.35,4.49,Card,FALSE,FALSE
T0019934,A001033,2025-05-24,ATM Withdrawal,32.28,1.1,Mobile App,FALSE,FALSE
T0019935,A001797,2025-10-08,Card Payment,93.48,0.32,Online Banking,FALSE,TRUE
T0019936,A001022,2025-01-06,Loan Payment,11850.59,18.59,Mobile App,FALSE,FALSE
T0019937,A000408,2025-12-29,Loan Payment,2348.34,5.69,Mobile App,FALSE,FALSE
T0019938,A000472,2025-08-15,ATM Withdrawal,209.14,0.88,Mobile App,FALSE,FALSE
T0019939,A000775,2025-09-13,Bank Transfer,1624.96,6.0,Mobile App,FALSE,FALSE
T0019940,A002293,2025-06-19,Card Payment,26.37,2.5,Mobile App,FALSE,FALSE
T0019941,A000074,2025-01-16,Salary Payment,2752.1,11.13,Online Banking,TRUE,FALSE
T0019942,A000949,2025-02-10,ATM Withdrawal,888.11,4.18,Online Banking,FALSE,FALSE
T0019943,A001714,2025-12-03,Direct Debit,38.11,2.16,Online Banking,FALSE,FALSE
T0019944,A000026,2025-05-20,Bank Transfer,720.31,2.96,Mobile App,FALSE,FALSE
T0019945,A001057,2025-07-19,Salary Payment,1844.53,3.42,Mobile App,FALSE,FALSE
T0019946,A001383,2025-11-14,Salary Payment,9192.39,15.62,Online Banking,FALSE,FALSE
T0019947,A000622,2025-03-06,ATM Withdrawal,1859.06,9.88,ATM,TRUE,FALSE
T0019948,A002202,2025-05-26,Bank Transfer,1533.07,5.39,Mobile App,FALSE,FALSE
T0019949,A001018,2025-02-03,Loan Payment,937.17,3.36,Mobile App,FALSE,FALSE
T0019950,A002072,2025-11-26,Bank Transfer,842.64,5.64,Mobile App,TRUE,FALSE
T0019951,A001481,2025-07-04,Card Payment,1040.27,2.06,Mobile App,FALSE,FALSE
T0019952,A000425,2025-05-18,Salary Payment,13926.39,55.94,Mobile App,TRUE,FALSE
T0019953,A000584,2025-10-03,Loan Payment,1411.3,3.04,ATM,FALSE,FALSE
T0019954,A000857,2025-09-09,Card Payment,54.2,0.19,Mobile App,FALSE,FALSE
T0019955,A000176,2025-04-21,Card Payment,84.84,0.96,Mobile App,FALSE,FALSE
T0019956,A001620,2025-07-06,Loan Payment,2554.37,5.96,Online Banking,FALSE,TRUE
T0019957,A001577,2025-06-29,Direct Debit,495.72,2.65,Online Banking,FALSE,FALSE
T0019958,A000586,2025-01-10,ATM Withdrawal,432.81,2.85,Online Banking,FALSE,FALSE
T0019959,A000241,2025-12-01,Bank Transfer,4325.66,10.95,Mobile App,FALSE,FALSE
T0019960,A000375,2025-01-01,Direct Debit,69.65,1.34,Online Banking,FALSE,FALSE
T0019961,A000981,2025-11-06,Card Payment,130.11,0.77,Mobile App,FALSE,FALSE
T0019962,A000851,2025-07-11,ATM Withdrawal,103.75,2.1,Online Banking,FALSE,FALSE
T0019963,A001639,2025-05-18,Direct Debit,194.68,0.51,Mobile App,FALSE,FALSE
T0019964,A001360,2025-10-03,Loan Payment,3027.63,6.23,Card,FALSE,FALSE
T0019965,A001225,2025-06-08,Card Payment,108.88,2.16,Mobile App,FALSE,FALSE
T0019966,A002122,2025-04-21,Direct Debit,63.66,0.91,ATM,FALSE,FALSE
T0019967,A000480,2025-10-11,ATM Withdrawal,597.54,1.86,Card,FALSE,FALSE
T0019968,A001697,2025-01-23,Bank Transfer,5382.31,15.08,Mobile App,FALSE,FALSE
T0019969,A001120,2025-01-24,Investment Transfer,51.55,1.12,Online Banking,TRUE,FALSE
T0019970,A001644,2025-11-15,ATM Withdrawal,1012.24,3.58,Mobile App,FALSE,TRUE
T0019971,A002166,2025-03-21,Bank Transfer,395.79,2.05,Mobile App,FALSE,FALSE
T0019972,A000013,2025-09-07,Bank Transfer,1975.05,6.91,Mobile App,FALSE,FALSE
T0019973,A000831,2025-01-13,Direct Debit,329.83,1.83,Online Banking,FALSE,FALSE
T0019974,A001926,2025-05-16,Direct Debit,671.89,1.32,Mobile App,FALSE,FALSE
T0019975,A000500,2025-12-27,Card Payment,113.0,1.98,Card,TRUE,FALSE
T0019976,A000972,2025-12-21,ATM Withdrawal,135.8,0.46,Mobile App,FALSE,FALSE
T0019977,A001512,2025-12-28,Card Payment,1262.17,3.24,Mobile App,FALSE,FALSE
T0019978,A001118,2025-04-13,ATM Withdrawal,105.36,1.19,Online Banking,FALSE,FALSE
T0019979,A000872,2025-05-06,Card Payment,32.65,2.52,Card,FALSE,FALSE
T0019980,A002066,2025-01-19,Investment Transfer,3468.97,9.3,Mobile App,FALSE,FALSE
T0019981,A001025,2025-02-08,Card Payment,5.56,1.42,Mobile App,FALSE,FALSE
T0019982,A001141,2025-02-10,Card Payment,25.71,0.4,Mobile App,FALSE,FALSE
T0019983,A001739,2025-03-27,Salary Payment,9454.7,15.07,ATM,FALSE,FALSE
T0019984,A001081,2025-07-14,Bank Transfer,111.28,2.68,Mobile App,TRUE,FALSE
T0019985,A002227,2025-08-03,Bank Transfer,6573.62,18.2,Mobile App,FALSE,FALSE
T0019986,A001990,2025-01-18,Card Payment,98.5,1.36,Online Banking,FALSE,FALSE
T0019987,A000886,2025-10-18,Bank Transfer,2743.94,8.18,Mobile App,FALSE,FALSE
